705 146 58 
516 244 272 
76 789 28 
953 593 251 
177 253 430 
917 139 470 
321 781 451 
162 964 443 
711 652 517 
916 69 82 
371 773 228 
780 640 823 
51 715 611 
430 20 555 
680 196 807 
110 113 298 
931 433 78 
381 946 393 
823 8 44 
691 276 112 
773 646 236 
352 425 875 
174 827 942 
784 256 961 
690 288 508 
849 749 972 
146 679 757 
575 59 702 
968 233 62 
11 923 337 
475 47 982 
710 398 758 
937 571 936 
878 706 543 
190 748 830 
697 596 578 
669 93 256 
425 667 666 
478 634 250 
539 645 173 
875 119 571 
208 180 969 
317 116 891 
252 345 949 
795 534 696 
624 231 291 
554 899 383 
161 675 49 
179 152 35 
428 691 679 
952 917 149 
523 125 680 
491 441 148 
381 45 492 
681 839 378 
376 814 608 
18 719 858 
752 880 884 
153 58 35 
187 837 725 
217 789 994 
365 311 118 
396 153 910 
543 885 954 
387 566 144 
764 941 958 
723 311 28 
932 62 907 
815 214 316 
849 752 153 
926 968 293 
919 684 603 
388 80 755 
649 974 639 
603 360 204 
98 475 497 
407 549 159 
435 480 220 
341 646 786 
9 495 537 
513 772 505 
805 42 540 
407 781 619 
513 429 593 
503 383 304 
59 481 131 
907 887 679 
65 321 159 
284 14 804 
421 374 650 
958 886 773 
814 42 166 
353 800 298 
324 312 727 
268 166 461 
571 224 941 
53 130 180 
732 194 852 
242 830 217 
397 250 590 
399 559 827 
523 724 868 
689 429 667 
986 752 330 
64 19 496 
525 941 719 
817 994 201 
996 725 746 
848 318 575 
64 714 177 
6 112 87 
832 987 811 
700 675 239 
718 12 342 
48 76 360 
895 952 300 
613 768 645 
165 764 721 
911 963 38 
485 378 752 
13 383 215 
100 567 201 
910 618 227 
500 335 239 
841 734 666 
552 628 617 
851 593 384 
848 757 499 
568 19 461 
606 856 191 
709 868 573 
275 967 491 
828 228 108 
406 727 795 
644 919 528 
661 470 508 
277 673 452 
13 520 560 
511 87 579 
324 44 434 
514 104 653 
438 379 620 
929 558 847 
388 963 926 
182 959 844 
62 619 314 
921 248 986 
372 612 857 
931 474 295 
861 149 339 
294 662 794 
947 452 172 
918 732 81 
116 119 44 
393 653 354 
237 714 324 
902 634 571 
239 357 534 
447 639 8 
741 500 156 
79 145 170 
873 443 621 
396 712 704 
829 828 822 
224 220 474 
577 808 539 
900 61 524 
823 651 880 
356 97 871 
715 838 370 
871 268 514 
392 492 309 
364 240 20 
67 68 847 
888 291 419 
714 867 578 
604 766 639 
128 940 641 
359 296 738 
229 10 575 
950 232 194 
816 623 686 
124 338 925 
143 404 344 
342 644 634 
112 357 852 
689 312 969 
679 439 909 
320 150 556 
57 378 565 
983 680 149 
176 495 123 
213 618 461 
137 760 864 
832 453 859 
817 564 567 
668 253 879 
989 931 669 
897 250 818 
452 658 548 
368 640 227 
516 816 721 
639 28 338 
99 517 449 
314 700 254 
525 517 817 
91 184 421 
969 172 704 
638 420 953 
455 223 963 
354 591 602 
580 458 769 
300 96 149 
989 546 17 
790 212 716 
43 736 232 
859 826 768 
280 147 291 
983 784 63 
287 590 285 
601 944 875 
203 523 685 
323 175 780 
823 515 678 
839 304 241 
555 346 976 
138 557 153 
257 188 299 
548 522 434 
610 808 24 
246 409 319 
121 963 193 
157 285 367 
936 460 234 
965 298 537 
205 204 883 
532 694 791 
685 950 978 
335 497 499 
769 458 658 
144 704 66 
462 176 380 
654 332 17 
373 619 476 
606 584 773 
494 140 329 
376 672 22 
518 356 971 
495 42 820 
993 810 629 
651 305 332 
68 766 859 
800 772 190 
816 496 161 
643 453 744 
767 946 235 
95 674 906 
468 191 613 
439 686 655 
610 30 816 
238 680 121 
922 100 238 
132 899 361 
674 714 856 
834 708 308 
929 474 254 
163 569 279 
69 36 469 
681 826 154 
687 787 184 
503 377 215 
975 650 314 
564 781 212 
925 454 277 
132 287 984 
792 215 458 
397 378 378 
675 798 765 
143 830 591 
649 517 729 
832 371 105 
46 697 754 
712 260 535 
275 536 340 
552 668 627 
887 811 193 
696 207 570 
73 881 719 
190 375 549 
780 23 65 
860 854 787 
965 252 483 
70 963 94 
956 237 630 
296 140 649 
274 379 459 
466 74 17 
388 499 249 
106 688 623 
654 819 646 
70 678 851 
856 994 454 
690 64 768 
784 371 357 
765 666 496 
765 291 874 
575 757 300 
591 144 798 
839 601 485 
813 255 303 
458 676 332 
661 532 326 
114 573 741 
882 356 111 
238 472 129 
85 236 419 
311 810 527 
962 400 22 
759 590 623 
595 403 229 
897 212 904 
580 872 435 
905 338 8 
645 571 715 
108 160 187 
236 596 422 
6 906 232 
533 867 983 
554 977 925 
176 571 327 
404 819 890 
308 399 762 
94 303 451 
453 300 21 
168 407 532 
706 994 127 
479 999 385 
62 531 251 
45 85 580 
321 612 150 
647 368 969 
536 27 719 
649 120 21 
451 925 672 
823 444 78 
354 149 71 
481 979 70 
865 41 952 
467 437 388 
46 757 1000 
548 755 367 
516 290 745 
234 291 864 
606 741 140 
278 564 583 
707 917 83 
130 749 62 
551 613 454 
502 432 242 
890 477 998 
241 24 752 
959 891 393 
703 476 35 
918 434 128 
58 63 691 
992 121 959 
75 250 60 
488 800 24 
293 654 455 
534 543 284 
883 135 659 
986 93 902 
730 795 729 
765 712 162 
892 769 576 
934 113 697 
244 187 298 
303 26 450 
327 670 103 
133 203 997 
768 85 483 
427 70 575 
328 799 369 
408 915 80 
922 806 201 
497 91 313 
545 335 851 
195 989 228 
644 667 897 
98 800 451 
446 567 535 
928 345 956 
502 24 106 
222 432 21 
653 353 178 
853 201 269 
517 746 955 
719 292 295 
946 935 962 
194 384 113 
644 181 31 
530 460 376 
485 961 751 
591 534 182 
963 186 886 
140 391 87 
760 907 184 
66 978 475 
361 275 761 
322 469 496 
434 464 676 
816 994 135 
543 830 447 
294 772 980 
827 734 517 
713 226 907 
151 985 166 
686 51 143 
512 411 769 
272 84 589 
119 869 53 
794 684 398 
280 227 579 
78 520 351 
57 698 436 
573 762 661 
832 912 998 
997 949 48 
491 460 810 
259 83 245 
848 201 113 
900 346 796 
649 977 374 
227 54 245 
929 110 943 
365 35 56 
25 866 968 
22 214 268 
421 704 728 
582 962 162 
826 809 363 
290 60 60 
438 60 37 
811 287 90 
408 215 552 
702 579 586 
757 956 803 
76 329 16 
344 102 71 
423 683 32 
584 861 193 
298 150 252 
358 939 664 
746 102 302 
835 509 516 
386 210 447 
323 966 754 
477 394 82 
844 737 183 
914 511 218 
946 94 430 
490 744 931 
93 453 870 
756 198 971 
57 32 479 
925 770 40 
723 444 357 
476 921 750 
909 116 838 
444 30 348 
661 327 794 
442 816 537 
372 908 989 
241 664 538 
211 72 569 
41 996 690 
432 718 134 
789 193 406 
538 102 521 
728 545 550 
75 557 228 
868 998 43 
756 369 303 
96 962 966 
633 524 37 
554 917 33 
243 348 102 
728 136 295 
133 26 748 
6 753 644 
907 179 552 
135 47 549 
177 154 269 
479 250 582 
796 234 106 
185 139 22 
569 734 721 
670 461 209 
964 946 234 
63 951 338 
706 857 516 
257 343 914 
157 520 68 
426 350 669 
7 146 254 
464 682 393 
837 250 126 
558 919 938 
766 235 235 
351 297 185 
688 3 394 
555 611 736 
469 768 607 
888 545 309 
908 903 806 
161 367 487 
905 555 736 
30 112 654 
320 229 888 
554 579 185 
91 618 539 
484 173 149 
571 993 268 
530 880 812 
838 787 715 
643 947 433 
129 204 987 
864 233 451 
869 552 679 
757 106 610 
293 548 579 
831 31 751 
331 953 743 
599 834 974 
762 671 760 
828 665 59 
260 145 262 
599 360 846 
401 229 750 
431 337 207 
40 629 754 
971 811 136 
721 493 440 
816 91 274 
141 205 296 
253 32 961 
311 644 457 
924 594 817 
121 994 397 
870 424 733 
428 816 713 
181 786 523 
316 858 15 
756 25 458 
381 166 14 
676 418 45 
988 80 40 
445 355 633 
613 475 978 
9 697 402 
93 124 569 
805 305 354 
679 972 563 
693 79 588 
502 459 105 
867 487 522 
264 474 953 
303 270 307 
288 234 781 
265 242 477 
18 334 953 
586 490 257 
291 168 580 
206 213 659 
145 66 469 
249 933 307 
122 196 781 
74 850 402 
732 137 988 
864 754 581 
693 771 915 
645 709 756 
253 351 924 
832 556 136 
842 700 201 
663 300 133 
969 421 680 
101 846 530 
503 577 18 
842 441 771 
422 485 894 
336 129 954 
444 381 304 
367 564 212 
502 406 263 
54 68 915 
539 36 335 
218 137 533 
747 991 461 
117 832 253 
887 253 737 
132 941 865 
85 384 597 
741 102 161 
304 603 918 
566 8 337 
832 546 372 
167 764 860 
51 862 202 
511 978 33 
764 217 638 
500 348 578 
717 433 313 
313 525 414 
825 828 368 
742 745 375 
78 577 921 
802 743 36 
661 145 249 
863 655 227 
247 418 795 
884 918 142 
813 986 926 
125 298 450 
890 123 629 
257 216 374 
984 294 950 
256 447 44 
291 107 188 
539 321 842 
117 920 612 
911 803 881 
405 968 866 
682 444 163 
484 334 637 
112 942 853 
485 925 498 
786 180 944 
829 822 402 
16 361 75 
210 829 994 
821 92 796 
53 848 115 
918 529 559 
432 364 892 
69 476 185 
273 312 110 
122 98 641 
65 278 463 
818 294 175 
892 855 3 
237 27 94 
33 79 941 
499 996 822 
57 427 185 
948 847 12 
133 119 676 
594 240 773 
234 656 50 
48 826 695 
222 717 901 
225 954 927 
670 338 5 
963 836 352 
784 893 131 
320 192 977 
332 676 448 
359 269 687 
131 855 695 
532 902 520 
579 476 588 
831 700 893 
758 721 582 
114 683 418 
818 818 662 
948 138 205 
924 821 233 
371 179 501 
410 661 707 
104 192 961 
975 122 436 
562 953 487 
807 62 207 
388 527 242 
157 344 59 
818 291 196 
375 215 16 
607 937 194 
459 346 854 
518 801 398 
478 775 871 
913 689 175 
751 495 236 
957 882 763 
198 39 106 
609 208 397 
804 934 963 
172 892 251 
717 351 597 
923 868 749 
320 697 524 
542 961 564 
717 711 58 
304 19 291 
66 569 681 
524 177 889 
272 332 174 
586 503 66 
836 220 416 
432 142 635 
181 813 683 
56 354 643 
971 422 705 
28 726 723 
670 143 643 
351 18 171 
591 289 503 
764 874 5 
181 62 576 
596 845 717 
582 25 881 
264 432 587 
258 402 8 
962 781 85 
37 803 580 
679 153 597 
850 95 238 
704 858 463 
60 39 524 
636 986 369 
704 920 745 
585 535 529 
171 793 282 
530 106 63 
967 142 865 
546 173 369 
494 374 463 
83 77 672 
898 136 62 
773 771 400 
141 827 671 
238 411 205 
118 933 349 
399 462 455 
813 428 948 
29 325 472 
749 171 845 
211 605 273 
235 502 409 
648 275 531 
47 767 357 
717 356 119 
274 473 51 
622 224 865 
428 388 644 
728 417 969 
199 517 491 
44 80 447 
668 314 949 
76 961 575 
959 360 341 
667 428 49 
786 701 873 
188 675 96 
52 454 484 
696 181 252 
16 732 768 
506 127 199 
304 794 512 
252 222 825 
826 180 536 
519 198 963 
567 335 16 
439 523 42 
887 574 495 
722 269 28 
325 284 759 
444 141 885 
643 445 678 
506 48 251 
330 226 430 
217 96 980 
180 662 314 
547 452 836 
588 690 410 
82 411 30 
461 87 666 
219 531 158 
455 525 954 
485 30 354 
735 712 579 
517 928 674 
496 459 687 
809 5 490 
997 592 180 
406 26 942 
787 486 381 
804 57 911 
962 511 435 
267 347 464 
620 82 527 
550 598 455 
575 445 265 
261 253 270 
103 249 213 
634 6 590 
927 145 428 
307 948 484 
569 261 346 
3 528 693 
819 499 774 
697 49 723 
151 623 167 
416 236 771 
37 338 372 
249 971 377 
191 249 873 
618 556 821 
101 124 81 
446 479 960 
490 649 459 
263 345 507 
337 848 129 
503 263 364 
626 651 53 
997 251 375 
725 441 624 
598 58 531 
418 510 654 
850 308 484 
810 797 132 
268 412 829 
126 748 676 
254 603 938 
970 228 940 
22 576 190 
749 300 631 
372 249 688 
902 18 550 
907 868 857 
743 29 653 
226 296 64 
54 773 164 
729 26 118 
18 347 697 
957 721 272 
147 469 923 
129 192 172 
816 445 189 
717 351 408 
573 445 436 
578 671 83 
641 724 855 
156 805 233 
273 822 579 
969 131 299 
592 629 119 
515 757 310 
38 572 754 
226 289 457 
634 213 901 
69 790 923 
504 783 999 
358 938 803 
590 563 976 
521 883 106 
171 475 734 
290 989 490 
951 26 414 
705 603 54 
513 588 266 
765 9 408 
688 512 190 
686 869 479 
488 459 41 
815 331 924 
921 501 398 
6 790 738 
496 93 115 
261 149 717 
314 661 657 
931 425 665 
338 464 176 
527 501 44 
358 340 854 
398 155 184 
673 75 37 
422 80 826 
511 927 270 
625 187 418 
694 500 78 
350 783 855 
14 120 670 
189 999 171 
584 356 510 
790 105 664 
973 130 738 
9 551 170 
187 62 96 
456 38 283 
226 731 134 
303 432 916 
509 797 388 
179 985 386 
349 921 93 
858 710 549 
522 34 678 
611 395 581 
132 933 642 
228 740 31 
862 965 762 
347 268 545 
615 128 342 
2 306 678 
739 6 598 
183 216 307 
731 89 693 
761 699 87 
341 183 19 
334 762 758 
364 975 723 
477 321 342 
22 935 821 
363 288 479 
40 26 484 
990 208 699 
648 291 787 
340 51 838 
778 743 20 
148 76 133 
906 439 107 
980 268 427 
673 289 714 
493 3 1 
323 394 379 
807 383 938 
857 31 228 
644 722 630 
833 500 372 
204 647 447 
336 904 238 
794 235 505 
220 259 145 
285 104 147 
638 426 892 
368 232 275 
305 441 657 
885 84 730 
514 268 229 
238 471 228 
36 158 483 
273 951 70 
129 522 328 
625 159 783 
771 796 209 
15 515 792 
289 819 232 
297 55 667 
26 921 286 
607 158 108 
186 193 265 
20 818 567 
89 298 441 
769 923 599 
551 45 746 
111 59 260 
255 699 430 
838 995 485 
857 21 405 
142 979 914 
250 164 458 
514 183 275 
433 272 573 
873 392 847 
471 294 891 
568 757 950 
827 11 648 
256 200 995 
92 56 15 
496 198 993 
761 447 508 
219 312 690 
493 744 313 
417 968 56 
263 438 350 
506 357 106 
455 183 468 
454 791 667 
448 882 723 
814 730 920 
806 842 718 
665 60 29 
355 905 125 
19 321 92 
75 936 882 
776 441 238 
881 247 421 
700 700 563 
366 148 796 
440 961 525 
359 119 367 
428 783 778 
457 489 682 
581 860 355 
24 286 290 
905 61 82 
143 293 328 
563 992 27 
477 709 526 
272 149 839 
149 859 957 
867 287 91 
644 95 932 
326 27 143 
680 50 428 
321 955 488 
402 97 132 
729 11 123 
107 487 183 
633 110 331 
471 258 542 
779 124 828 
869 768 274 
152 445 300 
294 476 349 
73 796 655 
560 549 103 
43 277 113 
517 735 951 
700 367 61 
382 837 670 
923 615 794 
102 836 913 
375 339 709 
674 633 184 
375 705 331 
381 617 231 
484 659 507 
596 176 241 
899 227 960 
311 608 148 
980 531 763 
125 632 950 
37 359 288 
745 384 272 
280 110 329 
962 491 297 
192 974 307 
50 921 834 
643 819 60 
602 129 668 
749 461 550 
863 585 533 
164 622 891 
804 718 275 
427 350 384 
107 663 874 
403 855 199 
62 256 120 
895 898 290 
955 851 771 
974 952 231 
875 166 815 
407 682 788 
298 485 858 
924 263 559 
659 370 221 
885 772 427 
83 833 683 
554 80 580 
844 386 783 
966 359 734 
196 585 251 
362 991 932 
150 640 416 
359 915 31 
917 574 400 
489 458 523 
916 892 708 
598 446 787 
529 641 172 
311 606 882 
396 153 466 
647 514 808 
930 15 800 
698 373 714 
728 641 639 
127 130 448 
649 45 340 
708 642 137 
494 522 129 
17 833 734 
250 580 238 
715 578 751 
875 508 118 
674 205 490 
387 932 483 
26 410 612 
825 410 8 
164 118 1 
652 963 522 
780 980 706 
865 229 638 
102 296 215 
205 170 74 
322 195 278 
811 933 561 
645 310 322 
608 135 732 
615 298 201 
967 302 163 
489 81 494 
546 946 75 
535 399 722 
750 603 243 
175 924 437 
453 87 369 
365 731 31 
39 339 165 
770 305 814 
322 272 115 
836 112 196 
682 9 493 
756 544 891 
829 645 846 
71 819 769 
859 623 855 
579 988 586 
609 26 276 
773 147 932 
939 820 203 
53 655 666 
600 336 675 
444 443 218 
335 271 214 
180 693 32 
300 551 655 
155 130 642 
92 90 19 
719 863 517 
650 153 336 
853 205 342 
870 157 30 
544 600 472 
113 286 95 
326 817 787 
358 117 338 
12 623 819 
5 714 908 
375 432 122 
243 81 274 
930 285 831 
271 155 987 
652 50 938 
124 515 224 
570 192 392 
356 549 508 
45 912 482 
863 268 195 
123 994 978 
244 236 411 
870 517 47 
52 140 553 
390 791 603 
327 266 469 
902 835 660 
294 191 561 
153 587 824 
635 802 92 
181 924 437 
511 519 25 
921 740 541 
319 791 680 
872 180 471 
474 859 736 
294 760 923 
953 405 465 
513 558 51 
337 544 852 
780 76 127 
216 586 646 
240 858 737 
133 177 528 
812 48 59 
634 873 917 
722 166 677 
644 470 81 
460 983 990 
510 671 885 
714 450 961 
840 17 898 
837 609 756 
574 741 284 
453 904 683 
511 890 907 
428 611 72 
456 606 893 
888 65 875 
230 926 545 
114 639 994 
426 831 363 
324 667 971 
79 592 711 
714 44 614 
396 555 503 
302 334 465 
725 789 422 
617 28 838 
492 257 764 
388 723 754 
734 148 584 
96 471 603 
66 901 194 
128 614 238 
741 9 792 
596 310 477 
412 386 617 
186 3 644 
23 846 253 
138 233 327 
892 966 474 
827 413 297 
429 478 197 
623 605 163 
860 698 171 
3 645 833 
479 56 218 
447 241 572 
90 616 417 
694 753 650 
20 644 967 
846 823 380 
142 251 857 
690 873 814 
852 84 863 
375 86 507 
559 916 914 
128 362 507 
700 804 122 
116 497 226 
117 869 222 
84 714 44 
463 207 294 
671 896 167 
836 100 250 
698 474 688 
204 384 955 
470 511 317 
976 210 120 
449 678 968 
674 794 836 
895 877 901 
290 691 107 
584 362 3 
102 197 454 
703 247 927 
390 450 310 
697 919 172 
13 246 734 
484 694 411 
803 720 204 
991 966 433 
891 256 123 
998 839 836 
352 940 385 
805 994 631 
83 736 432 
744 432 703 
915 444 948 
648 279 994 
410 81 713 
614 71 678 
398 314 933 
520 663 771 
708 14 62 
92 170 408 
74 604 143 
505 347 574 
207 613 369 
155 261 647 
500 22 79 
212 635 502 
889 32 815 
174 904 477 
296 963 842 
710 54 11 
117 127 614 
259 983 312 
184 190 924 
552 696 536 
550 195 558 
628 758 544 
129 998 928 
295 171 183 
771 819 145 
612 528 198 
974 996 676 
587 254 658 
898 789 199 
174 340 246 
709 889 792 
618 868 549 
162 349 899 
89 643 421 
271 766 239 
415 377 118 
964 703 113 
991 289 718 
1000 539 506 
199 64 845 
796 772 85 
588 390 305 
488 903 5 
386 991 647 
807 613 764 
397 27 493 
515 342 195 
627 332 835 
345 331 725 
850 881 788 
47 677 912 
131 264 653 
787 103 555 
791 489 897 
790 647 509 
553 43 887 
45 909 228 
591 536 911 
426 232 241 
502 81 122 
290 127 150 
553 610 413 
205 396 867 
111 539 355 
7 328 353 
867 880 396 
753 277 304 
332 219 191 
242 996 422 
834 498 855 
955 787 333 
456 691 294 
868 895 42 
735 357 580 
441 363 907 
794 581 138 
541 685 414 
196 368 985 
739 609 980 
512 794 477 
366 101 615 
51 556 305 
344 424 551 
385 510 907 
964 302 621 
870 447 201 
8 339 885 
773 535 252 
757 625 212 
737 136 6 
565 502 106 
180 552 661 
484 247 436 
35 632 297 
941 947 951 
562 817 397 
114 176 736 
351 300 622 
954 409 598 
518 497 733 
523 61 586 
980 240 489 
992 724 736 
780 110 719 
428 402 665 
378 315 833 
127 429 360 
214 131 660 
187 84 420 
784 601 916 
868 475 976 
454 806 568 
294 798 291 
381 929 752 
99 708 153 
116 438 468 
948 564 248 
308 129 378 
319 315 461 
738 450 414 
653 669 888 
980 474 694 
547 768 843 
189 148 123 
940 599 830 
445 714 267 
264 13 182 
511 672 310 
888 342 976 
700 431 425 
113 435 446 
353 415 919 
46 961 686 
240 502 186 
362 793 136 
543 237 201 
810 500 565 
991 10 237 
653 249 930 
628 301 361 
405 413 795 
850 117 209 
768 514 522 
806 753 375 
343 466 167 
478 9 404 
678 170 255 
242 512 617 
830 164 865 
760 792 517 
472 548 282 
266 397 398 
827 516 912 
348 321 664 
722 663 482 
240 492 490 
643 169 11 
898 763 522 
866 944 686 
730 55 829 
599 526 728 
880 792 124 
277 970 991 
188 317 664 
204 390 678 
685 981 170 
526 624 690 
536 873 804 
409 738 748 
94 819 802 
274 417 680 
1 648 823 
476 925 792 
819 112 108 
482 667 849 
159 351 829 
328 228 804 
370 763 28 
173 172 117 
272 617 288 
74 243 56 
105 595 704 
927 423 628 
718 241 91 
177 722 758 
377 232 460 
557 912 688 
361 281 450 
740 805 973 
857 77 942 
496 502 184 
551 606 130 
254 532 552 
233 249 792 
324 425 865 
81 801 97 
892 357 8 
579 69 640 
381 161 444 
353 369 520 
294 864 373 
829 414 978 
959 20 509 
510 252 109 
654 575 885 
518 7 37 
966 899 746 
325 829 814 
964 209 326 
760 562 694 
631 207 557 
4 388 323 
981 346 342 
842 207 593 
950 860 520 
835 730 878 
223 695 128 
968 20 957 
134 335 517 
459 94 78 
153 725 637 
61 728 24 
383 60 721 
76 901 927 
669 203 139 
540 389 868 
769 611 914 
249 579 933 
557 712 268 
73 170 713 
503 674 437 
139 735 516 
514 469 576 
234 545 828 
512 565 30 
2 104 418 
221 224 29 
135 472 607 
419 28 670 
38 453 839 
751 955 865 
539 445 951 
407 958 419 
334 543 963 
161 406 527 
191 408 982 
960 980 558 
988 466 29 
946 885 409 
615 274 861 
806 376 167 
670 267 611 
620 673 568 
390 6 462 
353 518 867 
231 60 626 
565 20 606 
122 359 71 
502 657 307 
262 271 581 
474 428 956 
640 449 222 
250 68 246 
817 458 603 
278 162 121 
497 744 532 
122 308 551 
79 781 262 
150 635 918 
808 896 540 
388 370 320 
344 9 768 
917 259 836 
163 427 645 
765 57 806 
237 553 549 
769 26 209 
671 105 989 
932 606 975 
201 413 871 
93 801 592 
412 496 600 
179 764 210 
14 278 989 
10 43 45 
167 631 949 
716 399 326 
276 70 430 
616 353 387 
591 906 800 
813 998 952 
404 409 799 
355 587 562 
565 953 840 
905 314 234 
301 481 216 
249 548 615 
926 823 36 
356 790 740 
742 380 645 
893 192 642 
196 947 402 
994 302 989 
908 218 293 
99 122 606 
684 422 86 
899 22 985 
513 947 807 
900 654 597 
640 748 328 
636 640 872 
278 836 818 
679 181 471 
19 88 688 
663 538 809 
269 221 582 
706 120 603 
691 984 902 
849 236 555 
797 875 654 
125 862 294 
348 139 481 
165 170 13 
636 540 101 
675 203 990 
484 471 211 
417 528 330 
20 570 665 
273 419 900 
179 215 126 
833 691 988 
126 38 478 
958 203 647 
970 190 539 
422 864 741 
412 699 563 
974 116 90 
303 487 660 
319 759 430 
219 289 644 
696 121 335 
683 598 372 
161 555 926 
159 877 467 
697 650 683 
789 413 381 
351 386 848 
793 40 334 
804 359 444 
233 929 733 
228 624 205 
562 659 803 
286 819 357 
563 329 585 
382 378 587 
64 166 999 
796 869 737 
644 13 776 
329 816 486 
125 400 414 
209 627 390 
413 541 48 
215 826 218 
924 740 898 
860 121 275 
446 184 793 
797 332 13 
533 327 25 
308 655 840 
146 131 239 
911 339 217 
300 104 757 
699 670 934 
916 593 674 
166 805 794 
792 250 330 
584 46 661 
948 578 339 
972 238 993 
163 383 476 
753 645 814 
970 945 269 
726 995 939 
660 263 531 
333 428 335 
478 219 937 
159 155 334 
171 102 912 
509 74 501 
854 236 235 
329 989 879 
494 958 175 
763 35 170 
701 694 432 
583 378 211 
270 208 429 
206 366 583 
539 537 685 
802 397 110 
654 250 697 
888 578 37 
119 72 346 
645 834 381 
814 886 74 
597 468 804 
807 89 11 
236 646 376 
170 537 264 
206 690 661 
315 344 262 
12 583 840 
48 701 263 
394 346 96 
126 511 333 
551 460 152 
354 618 241 
716 853 238 
92 375 774 
707 580 464 
719 895 807 
981 258 741 
820 657 442 
82 402 139 
529 527 1 
213 78 460 
364 431 78 
956 147 282 
194 590 8 
967 648 588 
430 367 834 
588 347 443 
329 518 99 
122 951 501 
612 831 27 
612 43 104 
424 406 887 
853 714 385 
486 907 326 
494 225 973 
433 7 339 
266 594 37 
708 274 906 
158 395 856 
658 358 686 
685 970 80 
140 745 838 
378 949 551 
762 434 457 
87 279 33 
60 711 39 
750 328 633 
139 387 258 
44 545 653 
252 554 362 
289 590 331 
369 730 427 
206 459 375 
756 221 161 
564 659 439 
596 70 502 
635 820 181 
619 310 920 
876 353 816 
880 956 369 
242 245 959 
924 965 40 
351 170 498 
77 277 70 
237 840 729 
28 435 798 
881 421 969 
413 39 278 
332 267 983 
147 146 938 
868 739 534 
826 663 498 
217 365 667 
66 441 943 
136 30 134 
216 409 921 
13 289 341 
982 701 732 
611 33 998 
945 531 495 
235 398 234 
768 575 896 
618 791 260 
636 857 52 
579 344 81 
64 559 841 
984 923 129 
677 904 182 
408 867 566 
405 811 96 
899 45 494 
132 165 420 
379 782 211 
990 417 419 
42 347 114 
474 411 672 
315 746 594 
795 422 850 
976 829 68 
541 585 878 
989 836 275 
834 319 439 
253 698 220 
815 39 988 
585 432 335 
698 906 745 
369 572 490 
315 718 264 
164 694 92 
231 586 29 
460 574 864 
734 759 182 
524 12 231 
95 826 270 
83 411 701 
417 460 958 
513 829 529 
354 495 247 
617 658 292 
61 240 229 
89 51 803 
952 137 913 
485 660 924 
716 755 102 
985 837 864 
37 605 323 
995 117 503 
875 470 997 
473 439 6 
116 499 597 
345 939 648 
499 890 784 
411 726 795 
335 441 549 
788 777 737 
3 166 693 
677 160 809 
180 386 631 
528 859 421 
534 974 919 
130 318 857 
777 168 98 
912 579 823 
707 265 616 
607 52 744 
696 406 909 
388 82 420 
549 261 158 
531 789 368 
951 674 341 
221 803 11 
77 932 178 
526 195 756 
700 253 372 
667 860 775 
411 907 180 
671 646 262 
443 194 874 
952 76 662 
319 378 687 
659 598 842 
21 26 773 
551 551 319 
658 603 572 
30 269 431 
804 31 689 
984 54 334 
597 848 880 
470 799 955 
484 117 685 
170 127 282 
11 148 308 
135 50 210 
454 707 812 
377 88 433 
159 244 463 
847 227 516 
180 175 363 
411 644 161 
718 127 629 
402 649 756 
683 11 255 
342 146 304 
904 951 362 
67 327 450 
499 837 693 
962 683 271 
829 214 445 
544 977 440 
56 694 919 
685 95 567 
440 129 577 
694 823 74 
349 726 24 
710 144 702 
511 643 890 
555 956 572 
177 784 138 
621 679 114 
413 735 807 
331 771 253 
897 562 733 
825 255 555 
899 955 632 
274 664 776 
328 527 770 
217 81 725 
789 258 860 
278 230 539 
391 642 625 
549 972 747 
801 220 308 
533 45 914 
440 295 868 
423 568 883 
550 895 409 
319 112 490 
43 252 99 
255 529 328 
145 271 322 
121 819 293 
867 619 865 
526 503 261 
439 294 555 
658 717 122 
540 618 369 
301 937 480 
790 331 83 
240 937 963 
567 81 233 
240 201 51 
885 419 21 
749 944 523 
9 382 169 
915 39 237 
36 931 854 
404 231 142 
235 372 825 
669 611 761 
631 529 842 
215 769 394 
265 653 813 
285 753 756 
160 761 490 
328 675 880 
916 62 810 
769 818 40 
911 404 763 
735 73 373 
847 55 902 
40 270 22 
434 886 674 
598 523 426 
705 34 538 
194 713 564 
426 628 625 
235 396 794 
627 658 198 
741 744 622 
114 591 28 
367 630 649 
740 415 535 
765 12 409 
190 717 442 
79 262 506 
994 687 133 
970 274 880 
764 252 890 
313 992 985 
934 457 927 
313 175 909 
962 914 323 
848 678 687 
608 219 403 
49 649 16 
906 642 55 
38 612 680 
269 375 931 
510 687 274 
495 972 83 
421 636 257 
329 597 523 
4 796 200 
690 403 771 
92 803 419 
459 708 61 
513 97 672 
192 718 46 
474 227 84 
100 721 407 
182 494 42 
790 822 639 
312 825 786 
864 514 189 
634 957 343 
52 768 51 
112 280 499 
135 824 216 
180 649 795 
615 748 515 
21 929 360 
63 71 182 
53 382 358 
190 245 224 
378 230 532 
721 282 299 
123 745 931 
621 880 106 
189 411 754 
983 26 854 
849 46 782 
209 460 204 
742 864 586 
451 54 182 
674 783 412 
558 503 693 
208 977 789 
138 950 668 
595 138 79 
349 472 456 
202 672 853 
335 232 313 
891 973 528 
476 424 581 
657 449 364 
